minutes,timestamp,asi,vsi,pAltitude,cht
0.9166666666666666,485952852,104.26565874730022,1145,1005,
0.9833333333333333,485952856,108.58531317494601,835,1046,
0.9833333333333333,485952856,,,,"[291.2, 300.2, 361.4, 294.8]"
0.9833333333333333,485952856,108.58531317494601,785,1059,
1.0166666666666666,485952858,,,,"[293.0, 300.2, 357.8, 294.8]"
1.0166666666666666,485952858,110.31317494600432,720,1071,
1.0166666666666666,485952858,,,,"[293.0, 300.2, 365.0, 294.8]"
1.0166666666666666,485952858,110.31317494600432,720,1071,
1.0166666666666666,485952858,,,,"[293.0, 300.2, 365.0, 294.8]"
1.0833333333333333,485952862,113.82289416846652,618,1108,
1.0833333333333333,485952862,,,,"[294.8, 300.2, 365.0, 296.6]"
1.0833333333333333,485952862,116.41468682505399,594,1119,
1.0833333333333333,485952862,113.82289416846652,618,1108,
1.0833333333333333,485952862,,,,"[294.8, 300.2, 365.0, 296.6]"
1.0833333333333333,485952862,116.41468682505399,594,1119,
1.1666666666666667,485952867,118.1425485961123,569,1142,
1.1666666666666667,485952867,,,,"[303.8, 307.4, 374.0, 300.2]"
1.1666666666666667,485952867,116.41468682505399,434,1147,
1.1666666666666667,485952867,,,,"[303.8, 307.4, 370.4, 298.4]"
1.2,485952869,118.1425485961123,786,1167,
1.2,485952869,118.1425485961123,833,1184,
1.2,485952869,,,,"[296.6, 302.0, 370.4, 298.4]"
1.2,485952869,118.1425485961123,786,1167,
1.2,485952869,118.1425485961123,833,1184,
1.2,485952869,,,,"[296.6, 302.0, 370.4, 298.4]"
1.25,485952872,,,,"[298.4, 309.2, 372.2, 302.0]"
1.25,485952872,116.41468682505399,622,1217,
1.25,485952872,117.27861771058315,610,1227,
1.25,485952872,,,,"[298.4, 309.2, 372.2, 302.0]"
1.25,485952872,116.41468682505399,622,1217,
1.25,485952872,117.27861771058315,610,1227,
1.3333333333333333,485952877,113.82289416846652,503,1247,
1.3333333333333333,485952877,,,,"[300.2, 300.2, 370.4, 300.2]"
1.3333333333333333,485952877,112.95896328293736,770,1266,
1.3666666666666667,485952879,,,,"[302.0, 307.4, 375.8, 305.6]"
1.3666666666666667,485952879,112.0950323974082,724,1272,
1.3666666666666667,485952879,,,,"[298.4, 302.0, 370.4, 296.6]"
1.3666666666666667,485952879,,,,"[302.0, 307.4, 375.8, 305.6]"
1.3666666666666667,485952879,112.0950323974082,724,1272,
1.3666666666666667,485952879,,,,"[298.4, 302.0, 370.4, 296.6]"
1.4333333333333333,485952883,,,,"[309.2, 307.4, 375.8, 309.2]"
1.4333333333333333,485952883,110.31317494600432,608,1307,
1.4333333333333333,485952883,,,,"[309.2, 307.4, 375.8, 309.2]"
1.4333333333333333,485952883,110.31317494600432,608,1307,
1.5,485952887,,,,"[311.0, 307.4, 377.6, 305.6]"
1.5,485952887,112.0950323974082,311,1321,
1.5,485952887,,,,"[311.0, 307.4, 377.6, 305.6]"
1.5,485952887,112.0950323974082,311,1321,
1.5666666666666667,485952891,,,,"[305.6, 302.0, 379.4, 305.6]"
1.5666666666666667,485952891,114.68682505399568,38,1315,
1.6666666666666667,485952897,,,,"[307.4, 307.4, 379.4, 309.2]"
1.6666666666666667,485952897,115.55075593952483,-20,1315,
1.6666666666666667,485952897,,,,"[302.0, 305.6, 379.4, 311.0]"
1.6666666666666667,485952897,118.1425485961123,-30,1316,
1.7,485952899,,,,"[305.6, 302.0, 372.2, 305.6]"
1.7,485952899,119.00647948164146,146,1322,
1.7,485952899,,,,"[305.6, 302.0, 372.2, 305.6]"
1.7,485952899,119.00647948164146,146,1322,
1.7666666666666666,485952903,113.82289416846652,-288,1315,
1.7666666666666666,485952903,,,,"[305.6, 309.2, 379.4, 305.6]"
1.7666666666666666,485952903,112.95896328293736,42,1321,
1.7666666666666666,485952903,113.82289416846652,-288,1315,
1.7666666666666666,485952903,,,,"[305.6, 309.2, 379.4, 305.6]"
1.7666666666666666,485952903,112.95896328293736,42,1321,
1.8333333333333333,485952907,110.31317494600432,-277,1305,
1.8333333333333333,485952907,,,,"[312.8, 305.6, 384.8, 307.4]"
1.8333333333333333,485952907,111.17710583153348,-65,1316,
1.8666666666666667,485952909,111.17710583153348,-52,1313,
1.8666666666666667,485952909,,,,"[307.4, 302.0, 379.4, 305.6]"
1.8666666666666667,485952909,109.44924406047517,-459,1300,
1.8666666666666667,485952909,111.17710583153348,-52,1313,
1.8666666666666667,485952909,,,,"[307.4, 302.0, 379.4, 305.6]"
1.8666666666666667,485952909,109.44924406047517,-459,1300,
1.95,485952914,106.8574514038877,-48,1312,
1.95,485952914,,,,"[307.4, 298.4, 383.0, 305.6]"
1.95,485952914,106.8574514038877,-162,1309,
1.95,485952914,106.8574514038877,-48,1312,
1.95,485952914,,,,"[307.4, 298.4, 383.0, 305.6]"
1.95,485952914,106.8574514038877,-162,1309,
2.0166666666666666,485952918,105.99352051835854,-245,1290,
2.0166666666666666,485952918,,,,"[300.2, 298.4, 375.8, 303.8]"
2.0166666666666666,485952918,105.99352051835854,-439,1282,
2.05,485952920,,,,"[303.8, 298.4, 379.4, 305.6]"
2.05,485952920,105.12958963282938,-286,1279,
2.05,485952920,104.26565874730022,-25,1282,
2.05,485952920,,,,"[303.8, 298.4, 379.4, 305.6]"
2.05,485952920,105.12958963282938,-286,1279,
2.05,485952920,104.26565874730022,-25,1282,
2.1166666666666667,485952924,104.26565874730022,-277,1277,
2.1166666666666667,485952924,,,,"[298.4, 298.4, 374.0, 296.6]"
2.1166666666666667,485952924,104.26565874730022,-151,1266,
2.15,485952926,,,,"[300.2, 296.6, 377.6, 305.6]"
2.15,485952926,106.8574514038877,-100,1270,
2.183333333333333,485952928,105.99352051835854,-77,1269,
2.183333333333333,485952928,,,,"[298.4, 294.8, 374.0, 298.4]"
2.183333333333333,485952928,105.12958963282938,-195,1263,
2.183333333333333,485952928,,,,"[303.8, 296.6, 375.8, 307.4]"
2.183333333333333,485952928,,,,"[298.4, 294.8, 374.0, 298.4]"
2.183333333333333,485952928,105.12958963282938,-195,1263,
2.183333333333333,485952928,,,,"[303.8, 296.6, 375.8, 307.4]"
2.25,485952932,102.53779697624188,-469,1230,
2.25,485952932,102.53779697624188,-249,1230,
2.25,485952932,102.53779697624188,-469,1230,
2.25,485952932,102.53779697624188,-249,1230,
2.3333333333333335,485952937,101.61987041036716,-119,1224,
2.3333333333333335,485952937,,,,"[291.2, 291.2, 365.0, 296.6]"
2.3333333333333335,485952937,101.61987041036716,-60,1222,
2.3333333333333335,485952937,,,,"[291.2, 293.0, 372.2, 303.8]"
2.3666666666666667,485952939,100.755939524838,-154,1221,
2.3666666666666667,485952939,,,,"[291.2, 289.4, 365.0, 294.8]"
2.3666666666666667,485952939,99.89200863930884,-7,1224,
2.3666666666666667,485952939,100.755939524838,-154,1221,
2.3666666666666667,485952939,,,,"[291.2, 289.4, 365.0, 294.8]"
2.3666666666666667,485952939,99.89200863930884,-7,1224,
2.433333333333333,485952943,99.89200863930884,-187,1217,
2.433333333333333,485952943,,,,"[291.2, 291.2, 363.2, 294.8]"
2.433333333333333,485952943,100.755939524838,-252,1208,
2.433333333333333,485952943,99.89200863930884,-187,1217,
2.433333333333333,485952943,,,,"[291.2, 291.2, 363.2, 294.8]"
2.433333333333333,485952943,100.755939524838,-252,1208,
2.5,485952947,98.16414686825053,-373,1189,
2.5,485952947,,,,"[284.0, 285.8, 359.6, 294.8]"
2.5,485952947,98.16414686825053,-373,1189,
2.5,485952947,,,,"[284.0, 285.8, 359.6, 294.8]"
2.566666666666667,485952951,97.30021598272137,74,1200,
2.566666666666667,485952951,,,,"[291.2, 282.2, 365.0, 294.8]"
2.566666666666667,485952951,95.57235421166305,196,1206,
2.566666666666667,485952951,97.30021598272137,74,1200,
2.566666666666667,485952951,,,,"[291.2, 282.2, 365.0, 294.8]"
2.566666666666667,485952951,95.57235421166305,196,1206,
2.6333333333333333,485952955,95.57235421166305,282,1221,
2.6333333333333333,485952955,,,,"[287.6, 282.2, 361.4, 289.4]"
2.7333333333333334,485952961,,,,"[284.0, 282.2, 359.6, 293.0]"
2.7333333333333334,485952961,96.43628509719221,239,1227,
2.7333333333333334,485952961,,,,"[284.0, 282.2, 359.6, 293.0]"
2.7333333333333334,485952961,96.43628509719221,239,1227,
2.8,485952965,94.7084233261339,105,1237,
2.8,485952965,,,,"[287.6, 284.0, 352.4, 294.8]"
2.8,485952965,95.57235421166305,221,1240,
2.8,485952965,94.7084233261339,105,1237,
2.8,485952965,,,,"[287.6, 284.0, 352.4, 294.8]"
2.8,485952965,95.57235421166305,221,1240,
2.8666666666666667,485952969,,,,"[284.0, 284.0, 356.0, 291.2]"
2.8666666666666667,485952969,94.7084233261339,59,1239,
2.9,485952971,93.84449244060474,46,1242,
2.9,485952971,,,,"[285.8, 285.8, 359.6, 296.6]"
2.9,485952971,,,,"[287.6, 284.0, 359.6, 293.0]"
2.9,485952971,94.7084233261339,130,1244,
2.9,485952971,93.84449244060474,46,1242,
2.9,485952971,,,,"[285.8, 285.8, 359.6, 296.6]"
2.9,485952971,,,,"[287.6, 284.0, 359.6, 293.0]"
2.9,485952971,94.7084233261339,130,1244,
2.966666666666667,485952975,,,,"[282.2, 280.4, 352.4, 293.0]"
2.966666666666667,485952975,93.84449244060474,235,1255,
2.966666666666667,485952975,93.84449244060474,235,1255,
3.033333333333333,485952979,,,,"[284.0, 285.8, 356.0, 293.0]"
3.033333333333333,485952979,93.84449244060474,410,1273,
3.033333333333333,485952979,,,,"[282.2, 278.6, 348.8, 289.4]"
3.033333333333333,485952979,93.84449244060474,418,1281,
3.066666666666667,485952981,92.92656587473002,452,1291,
3.066666666666667,485952981,,,,"[280.4, 278.6, 352.4, 287.6]"
3.066666666666667,485952981,92.92656587473002,452,1291,
3.066666666666667,485952981,,,,"[280.4, 278.6, 352.4, 287.6]"
3.1333333333333333,485952985,92.06263498920086,655,1327,
3.1333333333333333,485952985,,,,"[287.6, 284.0, 357.8, 296.6]"
3.1333333333333333,485952985,92.06263498920086,655,1327,
3.1333333333333333,485952985,,,,"[287.6, 284.0, 357.8, 296.6]"
3.2,485952989,89.47084233261339,419,1348,
3.2,485952989,,,,"[282.2, 280.4, 347.0, 291.2]"
3.2,485952989,92.92656587473002,565,1366,
3.2333333333333334,485952991,,,,"[280.4, 282.2, 356.0, 296.6]"
3.2333333333333334,485952991,92.06263498920086,691,1374,
3.2333333333333334,485952991,,,,"[280.4, 282.2, 356.0, 296.6]"
3.2333333333333334,485952991,92.06263498920086,691,1374,
3.3,485952995,91.1987041036717,943,1431,
3.3,485952995,,,,"[289.4, 284.0, 361.4, 294.8]"
3.3,485952995,90.33477321814254,986,1449,
3.3,485952995,91.1987041036717,943,1431,
3.3,485952995,,,,"[289.4, 284.0, 361.4, 294.8]"
3.3,485952995,90.33477321814254,986,1449,
3.3666666666666667,485952999,90.33477321814254,1044,1502,
3.3666666666666667,485952999,,,,"[287.6, 285.8, 356.0, 294.8]"
3.3666666666666667,485952999,91.1987041036717,963,1518,
3.4,485953001,,,,"[285.8, 285.8, 361.4, 296.6]"
3.4,485953001,91.1987041036717,1006,1537,
3.4,485953001,,,,"[280.4, 284.0, 356.0, 291.2]"
3.4,485953001,,,,"[285.8, 285.8, 361.4, 296.6]"
3.4,485953001,91.1987041036717,1006,1537,
3.4,485953001,,,,"[280.4, 284.0, 356.0, 291.2]"
3.466666666666667,485953005,92.92656587473002,1276,1601,
3.466666666666667,485953005,,,,"[287.6, 284.0, 361.4, 298.4]"
3.466666666666667,485953005,91.1987041036717,1236,1618,
3.466666666666667,485953005,,,,"[284.0, 285.8, 361.4, 289.4]"
3.466666666666667,485953005,92.92656587473002,1276,1601,
3.466666666666667,485953005,,,,"[287.6, 284.0, 361.4, 298.4]"
3.466666666666667,485953005,91.1987041036717,1236,1618,
3.466666666666667,485953005,,,,"[284.0, 285.8, 361.4, 289.4]"
3.533333333333333,485953009,89.47084233261339,1054,1676,
3.533333333333333,485953009,,,,"[285.8, 287.6, 363.2, 289.4]"
3.533333333333333,485953009,,,,"[280.4, 285.8, 359.6, 293.0]"
3.533333333333333,485953009,89.47084233261339,950,1688,
3.566666666666667,485953011,87.74298056155507,827,1702,
3.566666666666667,485953011,,,,"[285.8, 285.8, 357.8, 293.0]"
3.566666666666667,485953011,87.74298056155507,827,1702,
3.566666666666667,485953011,,,,"[285.8, 285.8, 357.8, 293.0]"
3.65,485953016,90.33477321814254,682,1743,
3.65,485953016,,,,"[287.6, 285.8, 365.0, 287.6]"
3.65,485953016,90.33477321814254,682,1743,
3.65,485953016,,,,"[287.6, 285.8, 365.0, 287.6]"
3.783333333333333,485953024,91.1987041036717,895,1789,
3.783333333333333,485953024,,,,"[291.2, 289.4, 366.8, 298.4]"
3.783333333333333,485953024,91.1987041036717,905,1806,
3.783333333333333,485953024,91.1987041036717,895,1789,
3.783333333333333,485953024,,,,"[291.2, 289.4, 366.8, 298.4]"
3.783333333333333,485953024,91.1987041036717,905,1806,
3.85,485953028,90.33477321814254,940,1854,
3.85,485953028,,,,"[287.6, 291.2, 366.8, 293.0]"
3.85,485953028,90.33477321814254,940,1854,
3.85,485953028,,,,"[287.6, 291.2, 366.8, 293.0]"
3.9166666666666665,485953032,88.60691144708423,867,1899,
3.9166666666666665,485953032,,,,"[287.6, 293.0, 372.2, 298.4]"
3.9166666666666665,485953032,88.60691144708423,700,1905,
3.9166666666666665,485953032,88.60691144708423,867,1899,
3.9166666666666665,485953032,,,,"[287.6, 293.0, 372.2, 298.4]"
3.9166666666666665,485953032,88.60691144708423,700,1905,
3.9833333333333334,485953036,91.1987041036717,627,1942,
3.9833333333333334,485953036,,,,"[300.2, 298.4, 377.6, 300.2]"
4.016666666666667,485953038,91.1987041036717,725,1955,
4.016666666666667,485953038,,,,"[293.0, 293.0, 374.0, 289.4]"
4.016666666666667,485953038,92.06263498920086,773,1972,
4.016666666666667,485953038,91.1987041036717,725,1955,
4.016666666666667,485953038,,,,"[293.0, 293.0, 374.0, 289.4]"
4.016666666666667,485953038,92.06263498920086,773,1972,
4.083333333333333,485953042,,,,"[289.4, 298.4, 375.8, 294.8]"
4.083333333333333,485953042,91.1987041036717,731,2010,
4.083333333333333,485953042,92.06263498920086,858,1998,
4.083333333333333,485953042,,,,"[289.4, 298.4, 375.8, 294.8]"
4.083333333333333,485953042,91.1987041036717,731,2010,
4.15,485953046,90.33477321814254,1003,2069,
4.15,485953046,,,,"[298.4, 300.2, 375.8, 300.2]"
4.15,485953046,,,,"[298.4, 298.4, 377.6, 298.4]"
4.183333333333334,485953048,90.33477321814254,1073,2093,
4.183333333333334,485953048,91.1987041036717,1087,2112,
4.183333333333334,485953048,,,,"[298.4, 300.2, 377.6, 300.2]"
4.183333333333334,485953048,90.33477321814254,1073,2093,
4.183333333333334,485953048,91.1987041036717,1087,2112,
4.183333333333334,485953048,,,,"[298.4, 300.2, 377.6, 300.2]"
4.25,485953052,,,,"[303.8, 302.0, 379.4, 303.8]"
4.25,485953052,92.06263498920086,970,2162,
4.25,485953052,,,,"[296.6, 303.8, 375.8, 300.2]"
4.25,485953052,,,,"[303.8, 302.0, 379.4, 303.8]"
4.25,485953052,92.06263498920086,970,2162,
4.25,485953052,,,,"[296.6, 303.8, 375.8, 300.2]"
4.316666666666666,485953056,,,,"[300.2, 305.6, 377.6, 302.0]"
4.316666666666666,485953056,92.92656587473002,833,2220,
4.316666666666666,485953056,,,,"[300.2, 305.6, 377.6, 302.0]"
4.316666666666666,485953056,92.92656587473002,833,2220,
4.383333333333334,485953060,89.47084233261339,766,2272,
4.383333333333334,485953060,,,,"[305.6, 305.6, 381.2, 300.2]"
4.383333333333334,485953060,89.47084233261339,728,2283,
4.383333333333334,485953060,89.47084233261339,766,2272,
4.383333333333334,485953060,,,,"[305.6, 305.6, 381.2, 300.2]"
4.383333333333334,485953060,89.47084233261339,728,2283,
4.466666666666667,485953065,,,,"[305.6, 305.6, 390.2, 302.0]"
4.466666666666667,485953065,91.1987041036717,449,2313,
4.483333333333333,485953066,92.06263498920086,539,2321,
4.483333333333333,485953066,,,,"[302.0, 305.6, 381.2, 296.6]"
4.483333333333333,485953066,,,,"[302.0, 305.6, 381.2, 303.8]"
4.483333333333333,485953066,93.84449244060474,621,2338,
4.483333333333333,485953066,92.06263498920086,539,2321,
4.483333333333333,485953066,,,,"[302.0, 305.6, 381.2, 296.6]"
4.483333333333333,485953066,,,,"[302.0, 305.6, 381.2, 303.8]"
4.483333333333333,485953066,93.84449244060474,621,2338,
4.55,485953070,92.92656587473002,648,2364,
4.55,485953070,92.92656587473002,745,2378,
4.55,485953070,92.92656587473002,745,2378,
4.616666666666666,485953074,,,,"[311.0, 309.2, 390.2, 305.6]"
4.616666666666666,485953074,92.06263498920086,976,2434,
4.65,485953076,,,,"[303.8, 305.6, 384.8, 303.8]"
4.65,485953076,91.1987041036717,949,2448,
4.65,485953076,,,,"[302.0, 305.6, 386.6, 303.8]"
4.65,485953076,90.33477321814254,911,2465,
4.65,485953076,91.1987041036717,949,2448,
4.65,485953076,,,,"[302.0, 305.6, 386.6, 303.8]"
4.65,485953076,90.33477321814254,911,2465,
4.716666666666667,485953080,,,,"[303.8, 309.2, 386.6, 303.8]"
4.716666666666667,485953080,89.47084233261339,997,2517,
4.716666666666667,485953080,,,,"[312.8, 312.8, 393.8, 311.0]"
4.716666666666667,485953080,,,,"[303.8, 309.2, 386.6, 303.8]"
4.716666666666667,485953080,89.47084233261339,997,2517,
4.716666666666667,485953080,,,,"[312.8, 312.8, 393.8, 311.0]"
4.85,485953088,,,,"[307.4, 307.4, 390.2, 305.6]"
4.85,485953088,92.06263498920086,1020,2577,
4.85,485953088,,,,"[309.2, 309.2, 390.2, 300.2]"
4.85,485953088,92.06263498920086,1020,2577,
4.85,485953088,,,,"[309.2, 309.2, 390.2, 300.2]"
4.916666666666667,485953092,89.47084233261339,960,2634,
4.916666666666667,485953092,,,,"[300.2, 307.4, 388.4, 303.8]"
4.916666666666667,485953092,87.74298056155507,874,2648,
4.916666666666667,485953092,89.47084233261339,960,2634,
4.916666666666667,485953092,,,,"[300.2, 307.4, 388.4, 303.8]"
4.916666666666667,485953092,87.74298056155507,874,2648,
4.983333333333333,485953096,87.74298056155507,785,2695,
4.983333333333333,485953096,,,,"[307.4, 309.2, 388.4, 307.4]"
5.016666666666667,485953098,86.87904967602591,785,2710,
5.016666666666667,485953098,,,,"[303.8, 312.8, 392.0, 307.4]"
5.016666666666667,485953098,87.74298056155507,760,2724,
5.016666666666667,485953098,,,,"[303.8, 312.8, 392.0, 307.4]"
5.016666666666667,485953098,87.74298056155507,760,2724,
5.083333333333333,485953102,89.47084233261339,848,2771,
5.083333333333333,485953102,,,,"[316.4, 312.8, 395.6, 311.0]"
5.083333333333333,485953102,89.47084233261339,848,2771,
5.083333333333333,485953102,,,,"[316.4, 312.8, 395.6, 311.0]"
5.15,485953106,89.47084233261339,761,2814,
5.15,485953106,,,,"[309.2, 311.0, 390.2, 307.4]"
5.15,485953106,90.33477321814254,722,2829,
5.2,485953109,,,,"[305.6, 312.8, 393.8, 303.8]"
5.2,485953109,89.47084233261339,739,2844,
5.2,485953109,89.47084233261339,739,2844,
5.266666666666667,485953113,90.33477321814254,758,2891,
5.266666666666667,485953113,,,,"[305.6, 314.6, 390.2, 305.6]"
5.266666666666667,485953113,90.33477321814254,758,2891,
5.266666666666667,485953113,,,,"[305.6, 314.6, 390.2, 305.6]"
5.333333333333333,485953117,91.1987041036717,818,2934,
5.333333333333333,485953117,,,,"[307.4, 316.4, 392.0, 311.0]"
5.333333333333333,485953117,91.1987041036717,836,2951,
5.333333333333333,485953117,91.1987041036717,818,2934,
5.333333333333333,485953117,,,,"[307.4, 316.4, 392.0, 311.0]"
5.333333333333333,485953117,91.1987041036717,836,2951,
5.4,485953121,91.1987041036717,843,2999,
5.4,485953121,,,,"[309.2, 316.4, 395.6, 309.2]"
5.4,485953121,91.1987041036717,843,2999,
5.4,485953121,,,,"[309.2, 316.4, 395.6, 309.2]"
5.466666666666667,485953125,,,,"[311.0, 316.4, 393.8, 312.8]"
5.466666666666667,485953125,91.1987041036717,840,3047,
5.466666666666667,485953125,91.1987041036717,859,3065,
5.466666666666667,485953125,,,,"[309.2, 316.4, 393.8, 312.8]"
5.5,485953127,90.33477321814254,885,3081,
5.5,485953127,,,,"[312.8, 314.6, 390.2, 312.8]"
5.5,485953127,91.1987041036717,841,3095,
5.5,485953127,90.33477321814254,885,3081,
5.5,485953127,,,,"[312.8, 314.6, 390.2, 312.8]"
5.5,485953127,91.1987041036717,841,3095,
5.566666666666666,485953131,90.33477321814254,870,3132,
5.566666666666666,485953131,,,,"[318.2, 314.6, 402.8, 314.6]"
5.566666666666666,485953131,90.33477321814254,836,3147,
5.566666666666666,485953131,,,,"[312.8, 320.0, 397.4, 309.2]"
5.566666666666666,485953131,90.33477321814254,870,3132,
5.566666666666666,485953131,,,,"[318.2, 314.6, 402.8, 314.6]"
5.566666666666666,485953131,90.33477321814254,836,3147,
5.566666666666666,485953131,,,,"[312.8, 320.0, 397.4, 309.2]"
5.633333333333334,485953135,,,,"[309.2, 312.8, 395.6, 309.2]"
5.633333333333334,485953135,89.47084233261339,823,3196,
5.633333333333334,485953135,,,,"[316.4, 314.6, 401.0, 316.4]"
5.683333333333334,485953138,90.33477321814254,758,3209,
5.683333333333334,485953138,91.1987041036717,734,3225,
5.683333333333334,485953138,,,,"[314.6, 321.8, 397.4, 312.8]"
5.683333333333334,485953138,91.1987041036717,734,3225,
5.683333333333334,485953138,,,,"[314.6, 321.8, 397.4, 312.8]"
5.75,485953142,91.1987041036717,665,3266,
5.75,485953142,,,,"[316.4, 312.8, 397.4, 316.4]"
5.75,485953142,91.1987041036717,665,3266,
5.75,485953142,,,,"[316.4, 312.8, 397.4, 316.4]"
5.816666666666666,485953146,90.33477321814254,723,3310,
5.816666666666666,485953146,,,,"[318.2, 318.2, 401.0, 318.2]"
5.816666666666666,485953146,90.33477321814254,749,3327,
5.916666666666667,485953152,,,,"[316.4, 316.4, 399.2, 314.6]"
5.916666666666667,485953152,90.33477321814254,722,3339,
5.916666666666667,485953152,,,,"[316.4, 316.4, 399.2, 314.6]"
5.916666666666667,485953152,90.33477321814254,722,3339,
5.983333333333333,485953156,90.33477321814254,770,3386,
5.983333333333333,485953156,,,,"[312.8, 314.6, 401.0, 318.2]"
5.983333333333333,485953156,90.33477321814254,770,3386,
5.983333333333333,485953156,,,,"[312.8, 314.6, 401.0, 318.2]"
6.05,485953160,90.33477321814254,713,3431,
6.05,485953160,,,,"[316.4, 316.4, 397.4, 320.0]"
6.05,485953160,90.33477321814254,699,3445,
6.05,485953160,90.33477321814254,713,3431,
6.05,485953160,,,,"[316.4, 316.4, 397.4, 320.0]"
6.05,485953160,90.33477321814254,699,3445,
6.116666666666666,485953164,90.33477321814254,748,3488,
6.116666666666666,485953164,,,,"[314.6, 314.6, 401.0, 318.2]"
6.116666666666666,485953164,90.33477321814254,748,3488,
6.116666666666666,485953164,,,,"[314.6, 314.6, 401.0, 318.2]"
6.183333333333334,485953168,89.47084233261339,770,3527,
6.183333333333334,485953168,,,,"[321.8, 316.4, 402.8, 323.6]"
